2026-05-08T08:13:24+0800 [INFO] 开始质量评分
2026-05-08T08:13:24+0800 [DEBUG] [1/649] 2026-04-21-ai-agents-for-beginners.json: 等级 B, 分数 79/100
2026-05-08T08:13:25+0800 [DEBUG] [631/649] 2026-05-08-motherboard-sales-collapse-amid-unprecedented-shortages-fueled-by-ai.json: 等级 B, 分数 73/100
2026-05-08T08:13:25+0800 [DEBUG] [632/649] 2026-05-08-n8n.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [DEBUG] [633/649] 2026-05-08-ollama.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [DEBUG] [634/649] 2026-05-08-open-webui.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [DEBUG] [635/649] 2026-05-08-openclaw.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [DEBUG] [636/649] 2026-05-08-opencode.json: 等级 A, 分数 80/100
2026-05-08T08:13:25+0800 [DEBUG] [637/649] 2026-05-08-principles-for-agent-native-clis.json: 等级 B, 分数 75/100
2026-05-08T08:13:25+0800 [DEBUG] [638/649] 2026-05-08-prompts-chat.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [DEBUG] [639/649] 2026-05-08-show-hn-agent-skills-eval-test-whether-agent-skills-improve-outputs.json: 等级 A, 分数 80/100
2026-05-08T08:13:25+0800 [DEBUG] [640/649] 2026-05-08-show-hn-tilde-run-agent-sandbox-with-a-transactional-versioned-filesystem.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [DEBUG] [641/649] 2026-05-08-skills.json: 等级 B, 分数 77/100
2026-05-08T08:13:25+0800 [DEBUG] [642/649] 2026-05-08-subq-a-sub-quadratic-llm-with-12m-token-context.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [DEBUG] [643/649] 2026-05-08-superpowers.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [DEBUG] [644/649] 2026-05-08-system-prompts-and-models-of-ai-tools.json: 等级 A, 分数 80/100
2026-05-08T08:13:25+0800 [DEBUG] [645/649] 2026-05-08-telus-uses-ai-to-alter-call-agent-accents.json: 等级 B, 分数 73/100
2026-05-08T08:13:25+0800 [DEBUG] [646/649] 2026-05-08-three-inverse-laws-of-ai.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [DEBUG] [647/649] 2026-05-08-train-your-own-llm-from-scratch.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [DEBUG] [648/649] 2026-05-08-transformers.json: 等级 A, 分数 92/100
2026-05-08T08:13:25+0800 [DEBUG] [649/649] 2026-05-08-when-everyone-has-ai-and-the-company-still-learns-nothing.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-ai-agents-for-beginners.json: 等级 B, 分数 79/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-autogpt.json: 等级 A, 分数 95/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-claude-code.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-claude-context.json: 等级 A, 分数 88/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-comfyui.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-dify.json: 等级 A, 分数 88/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-everything-claude-code.json: 等级 A, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-finceptterminal.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-firecrawl.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-generative-ai-for-beginners.json: 等级 A, 分数 91/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-javaguide.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-langchain.json: 等级 A, 分数 94/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-langflow.json: 等级 A, 分数 94/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-n8n.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-ollama.json: 等级 A, 分数 91/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-open-webui.json: 等级 A, 分数 88/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-openclaw.json: 等级 B, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-opencode.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-prompts-chat.json: 等级 A, 分数 93/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-skills.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-superpowers.json: 等级 A, 分数 87/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-system-prompts-and-models-of-ai-tools.json: 等级 A, 分数 85/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-thunderbolt.json: 等级 A, 分数 88/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-transformers.json: 等级 A, 分数 88/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-21-trendradar.json: 等级 B, 分数 79/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-ai-agents-for-beginners.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-ai-guide.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-archon.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-autogpt.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-browser-harness.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-claude-context.json: 等级 A, 分数 90/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-deepagents.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-deer-flow.json: 等级 A, 分数 88/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-everything-claude-code.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-finceptterminal.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-goclaw.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-harness.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-hive.json: 等级 A, 分数 83/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-impeccable.json: 等级 B, 分数 72/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-lobehub.json: 等级 A, 分数 81/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-nexent.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-oh-my-openagent.json: 等级 A, 分数 94/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-oh-my-pi.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-openclaw.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-openharness.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-osaurus.json: 等级 A, 分数 91/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-parlant.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-ragflow.json: 等级 A, 分数 88/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-thunderbolt.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-trellis.json: 等级 A, 分数 81/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-trendradar.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-22-yuxi.json: 等级 A, 分数 88/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-a-roblox-cheat-and-one-ai-tool-brought-down-vercel-s-platform.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-ai-guide.json: 等级 A, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-ai-resistance-some-recent-anti-ai-stuff-that-s-worth-discussing.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-anker-made-its-own-chip-to-bring-ai-to-all-its-products.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-archon.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-autogpt.json: 等级 A, 分数 88/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-bring-your-agent-to-teams.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-browser-harness.json: 等级 A, 分数 89/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-claude-code.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-claude-context.json: 等级 A, 分数 94/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-comfyui.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-crabtrap-an-llm-as-a-judge-http-proxy-to-secure-agents-in-production.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-deepagents.json: 等级 A, 分数 92/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-deer-flow.json: 等级 A, 分数 85/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-dify.json: 等级 A, 分数 88/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-everything-claude-code.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-finceptterminal.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-firecrawl.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-generative-ai-for-beginners.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-goclaw.json: 等级 B, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-harness.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-hermes-agent.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-hive.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-impeccable.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-javaguide.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-kernel-code-removals-driven-by-llm-created-security-reports.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-kuri-zig-based-agent-browser-alternative.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-langchain.json: 等级 A, 分数 94/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-langflow.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-langfuse.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-lobehub.json: 等级 A, 分数 89/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-meta-employees-are-up-in-arms-over-a-mandatory-program-to-train-ai-on-their.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-meta-to-start-capturing-employee-mouse-movement-keystrokes-for-ai-training-data.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-meta-to-start-capturing-employee-mouse-movements-keystrokes-for-ai-training.json: 等级 A, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-n8n.json: 等级 B, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-nexent.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-oh-my-openagent.json: 等级 A, 分数 91/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-oh-my-pi.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-ollama.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-open-webui.json: 等级 A, 分数 88/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-openclaw.json: 等级 A, 分数 88/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-opencode.json: 等级 A, 分数 85/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-openharness.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-openmetadata.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-osaurus.json: 等级 A, 分数 88/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-parlant.json: 等级 B, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-peter-thiel-is-building-a-parallel-justice-system-powered-by-ai.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-pixelle-video.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-prompts-chat.json: 等级 A, 分数 90/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-ragflow.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-scammer-used-an-ai-generated-maga-girl-to-grift-men.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-scoring-show-hn-submissions-for-ai-design-patterns.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-shannon.json: 等级 B, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-show-hn-broccoli-one-shot-coding-agent-on-the-cloud.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-show-hn-gomodel-an-open-source-ai-gateway-in-go.json: 等级 A, 分数 92/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-skills.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-startups-brag-they-spend-more-money-on-ai-than-human-employees.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-system-prompts-and-models-of-ai-tools.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-tell-hn-i-m-sick-of-ai-everything.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-top-maga-influencer-revealed-to-be-ai.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-transformers.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-trellis.json: 等级 A, 分数 90/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-trendradar.json: 等级 B, 分数 79/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-worldmonitor.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-23-yuxi.json: 等级 A, 分数 92/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-andrej-karpathy-skills.json: 等级 B, 分数 75/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-anker-made-its-own-chip-to-bring-ai-to-all-its-products.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-ansible.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-autogpt.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-awesome-llm-apps.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-awesome-mcp-servers.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-bring-your-agent-to-teams.json: 等级 A, 分数 87/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-browser-use.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-claude-code.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-claude-mem.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-codex.json: 等级 A, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-comfyui.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-crabtrap-an-llm-as-a-judge-http-proxy-to-secure-agents-in-production.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-daytona.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-deep-live-cam.json: 等级 B, 分数 73/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-dify.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-everything-claude-code.json: 等级 A, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-firecrawl.json: 等级 B, 分数 77/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-gemini-cli.json: 等级 B, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-generative-ai-for-beginners.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-hermes-agent.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-javaguide.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-kernel-code-removals-driven-by-llm-created-security-reports.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-kuri-zig-based-agent-browser-alternative.json: 等级 B, 分数 75/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-langchain.json: 等级 A, 分数 92/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-langflow.json: 等级 A, 分数 83/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-less-human-ai-agents-please.json: 等级 B, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-llama-cpp.json: 等级 A, 分数 90/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-llamafactory.json: 等级 A, 分数 92/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-lobehub.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-meshcore-development-team-splits-over-trademark-dispute-and-ai-generated-code.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-meta-employees-are-up-in-arms-over-a-mandatory-program-to-train-ai-on-their.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-meta-to-start-capturing-employee-mouse-movement-keystrokes-for-ai-training-data.json: 等级 B, 分数 75/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-meta-to-start-capturing-employee-mouse-movements-keystrokes-for-ai-training.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-n8n.json: 等级 A, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-netdata.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-ollama.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-open-webui.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-openclaw.json: 等级 B, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-opencode.json: 等级 A, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-openhands.json: 等级 A, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-our-newsroom-ai-policy.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-paddleocr.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-prompts-chat.json: 等级 A, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-ragflow.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-scammer-used-an-ai-generated-maga-girl-to-grift-men.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-scoring-show-hn-submissions-for-ai-design-patterns.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-show-hn-agent-vault-open-source-credential-proxy-and-vault-for-agents.json: 等级 A, 分数 85/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-show-hn-broccoli-one-shot-coding-agent-on-the-cloud.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-show-hn-gomodel-an-open-source-ai-gateway-in-go.json: 等级 A, 分数 89/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-skills.json: 等级 B, 分数 77/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-spec-kit.json: 等级 B, 分数 73/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-startups-brag-they-spend-more-money-on-ai-than-human-employees.json: 等级 B, 分数 73/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-supabase.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-superpowers.json: 等级 A, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-top-maga-influencer-revealed-to-be-ai.json: 等级 B, 分数 73/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-transformers.json: 等级 A, 分数 91/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-24-vllm.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-andrej-karpathy-skills.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-anker-made-its-own-chip-to-bring-ai-to-all-its-products.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-ansible.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-appflowy.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-autogpt.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-awesome-llm-apps.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-awesome-mcp-servers.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-bring-your-agent-to-teams.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-browser-use.json: 等级 A, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-claude-code.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-codex.json: 等级 B, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-comfyui.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-daytona.json: 等级 A, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-deep-live-cam.json: 等级 B, 分数 73/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-dify.json: 等级 A, 分数 86/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-do-you-want-the-us-to-win-ai.json: 等级 B, 分数 73/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-everything-claude-code.json: 等级 B, 分数 76/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-firecrawl.json: 等级 B, 分数 79/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-gemini-cli.json: 等级 B, 分数 80/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-generative-ai-for-beginners.json: 等级 B, 分数 73/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-hear-your-agent-suffer-through-your-code.json: 等级 B, 分数 75/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-hermes-agent.json: 等级 A, 分数 82/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-javaguide.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-kernel-code-removals-driven-by-llm-created-security-reports.json: 等级 B, 分数 78/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-kuri-zig-based-agent-browser-alternative.json: 等级 B, 分数 75/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-langchain.json: 等级 A, 分数 94/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-langflow.json: 等级 A, 分数 84/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-llama-cpp.json: 等级 A, 分数 88/100
2026-05-08T08:13:25+0800 [INFO] knowledge/articles/2026-04-25-llamafactory.json: 等级 A, 分数 90/100
